gisaid id,sequence_name,country,travel_history,sample_date,epi_week,lineage
,Scotland/GCVR-170B54/2020,UK,,2020-03-24,13.0,B.2
,Scotland/GCVR-171072/2020,UK,,2020-03-27,13.0,B.1
,Scotland/GCVR-17133D/2020,UK,,2020-03-26,13.0,B.1.90
,Scotland/GCVR-170D30/2020,UK,,2020-03-25,13.0,B.1.1
,Scotland/GCVR-1700A0/2020,UK,,2020-03-24,13.0,B.1.89
,Scotland/GCVR-17076F/2020,UK,,2020-03-26,13.0,B.1
,Scotland/GCVR-170D21/2020,UK,,2020-03-24,13.0,B.2
,Scotland/GCVR-17129A/2020,UK,,2020-03-26,13.0,B.3
,Scotland/GCVR-17040E/2020,UK,,2020-03-24,13.0,B.1
,Scotland/GCVR-1712C7/2020,UK,,2020-03-26,13.0,B.1.1
,Scotland/GCVR-1709C3/2020,UK,,2020-03-25,13.0,B.16
,Scotland/GCVR-171090/2020,UK,,2020-03-27,13.0,B.1.1.35
,Scotland/GCVR-1712E5/2020,UK,,2020-03-26,13.0,B.1.5.18
,Scotland/GCVR-1713F1/2020,UK,,2020-03-26,13.0,B.1.1.43
,Scotland/GCVR-170556/2020,UK,,2020-03-23,13.0,B.1.141
,Scotland/GCVR-17027D/2020,UK,,2020-03-24,13.0,B.1.1
,Scotland/GCVR-1705ED/2020,UK,,2020-03-24,13.0,B.24
,Scotland/GCVR-1710AF/2020,UK,,2020-03-26,13.0,B.1
,Scotland/GCVR-170301/2020,UK,,2020-03-23,13.0,B.1.1
,Scotland/GCVR-170037/2020,UK,,2020-03-24,13.0,B.16
,Scotland/GCVR-17126D/2020,UK,,2020-03-27,13.0,B.1.1.35
,Scotland/GCVR-171009/2020,UK,,2020-03-27,13.0,A.2.3
,Scotland/GCVR-170969/2020,UK,,2020-03-24,13.0,B.16
,Scotland/GCVR-171027/2020,UK,,2020-03-27,13.0,B.16
,Scotland/GCVR-170107/2020,UK,,2020-03-23,13.0,B.2
,Scotland/GCVR-1702AA/2020,UK,,2020-03-24,13.0,B.2
,Scotland/GCVR-170FC1/2020,UK,,2020-03-27,13.0,B.1.5
,Scotland/GCVR-1708B7/2020,UK,,2020-03-25,13.0,B.16
,Scotland/GCVR-1705CF/2020,UK,,2020-03-24,13.0,B.24
,Scotland/GCVR-171036/2020,UK,,2020-03-27,13.0,B.16
,Scotland/GCVR-16FE13/2020,UK,,2020-03-22,13.0,B.2
,Scotland/GCVR-170CAC/2020,UK,,2020-03-25,13.0,B.1.1
,Scotland/GCVR-170CF7/2020,UK,,2020-03-25,13.0,B.16
,Scotland/GCVR-17093C/2020,UK,,2020-03-26,13.0,B.1.5.6
,Scotland/GCVR-170AC0/2020,UK,,2020-03-26,13.0,B.1.141
,Scotland/GCVR-16FF5C/2020,UK,,2020-03-24,13.0,B.1.5
,Scotland/GCVR-17125E/2020,UK,,2020-03-26,13.0,B.1.1.35
,Scotland/GCVR-170468/2020,UK,,2020-03-23,13.0,B.1.1
,Scotland/GCVR-1705B0/2020,UK,,2020-03-24,13.0,B.1
,Scotland/GCVR-1703D4/2020,UK,,2020-03-24,13.0,B.1.5
,Scotland/GCVR-170547/2020,UK,,2020-03-23,13.0,B.16
,Scotland/GCVR-170899/2020,UK,,2020-03-25,13.0,B.2
,Scotland/GCVR-170AA2/2020,UK,,2020-03-26,13.0,B.1
,Scotland/GCVR-171212/2020,UK,,2020-03-26,13.0,B.1.141
,Scotland/GCVR-17136A/2020,UK,,2020-03-26,13.0,B.1
,Scotland/GCVR-17132E/2020,UK,,2020-03-26,13.0,B.1.5
,Scotland/GCVR-170C24/2020,UK,,2020-03-25,13.0,B.1.1
,Scotland/GCVR-1711AC/2020,UK,,2020-03-26,13.0,B.1
,Scotland/GCVR-17037A/2020,UK,,2020-03-21,12.0,B.2
,Scotland/GCVR-170741/2020,UK,,2020-03-26,13.0,B.1
,Scotland/GCVR-170A39/2020,UK,,2020-03-25,13.0,B.1.5
,Scotland/GCVR-16FFA7/2020,UK,,2020-03-24,13.0,B.2
,Scotland/CVR1601/2020,UK,,2020-04-02,14.0,B.1.93
,Scotland/CVR2419/2020,UK,,2020-04-14,16.0,A.2.3
,Scotland/CVR2169/2020,UK,,2020-04-11,15.0,B.1.93
,Scotland/CVR2278/2020,UK,,2020-04-12,16.0,B.1.5
,Scotland/CVR1339/2020,UK,,2020-03-31,14.0,B.1
,Scotland/CVR2344/2020,UK,,2020-04-13,16.0,B.1.93
,Scotland/CVR1713/2020,UK,,2020-04-06,15.0,B.1.93
,Scotland/CVR2170/2020,UK,,2020-04-11,15.0,B.1.70
,Scotland/CVR2052/2020,UK,,2020-04-08,15.0,B.11
,Scotland/CVR2254/2020,UK,,2020-04-12,16.0,B.1
,Scotland/CVR2193/2020,UK,,2020-04-11,15.0,B.1.1
,Scotland/CVR1805/2020,UK,,2020-04-07,15.0,B.2.1
,Scotland/CVR1624/2020,UK,,2020-04-05,15.0,B.16
,Scotland/CVR2194/2020,UK,,2020-04-11,15.0,B.1.141
,Scotland/CVR2110/2020,UK,,2020-04-10,15.0,B.1.90
,Scotland/CVR2038/2020,UK,,2020-04-09,15.0,B.1.77
,Scotland/CVR1840/2020,UK,,2020-04-07,15.0,B.1.1
,Scotland/CVR1953/2020,UK,,2020-04-08,15.0,B.16
,Scotland/CVR2295/2020,UK,,2020-04-12,16.0,B.1.141
,England/NOTT-110C26/2020,UK,,2020-05-01,18.0,B.23
,England/NOTT-110C35/2020,UK,,2020-05-01,18.0,B.1.1.35
,England/NOTT-110B65/2020,UK,,2020-05-01,18.0,B.1
,England/NOTT-110C17/2020,UK,,2020-05-01,18.0,B.1.5
,England/NOTT-110C08/2020,UK,,2020-05-01,18.0,B.1.1.1
,England/NOTT-110C44/2020,UK,,2020-05-01,18.0,B.1.98
,England/NOTT-110B74/2020,UK,,2020-05-01,18.0,B.1
,England/NOTT-110AFF/2020,UK,,2020-04-30,18.0,B.1.1.1
,England/CAMB-1AEBF3/2020,UK,,2020-05-04,19.0,B.1.1
,England/CAMB-1AEBC6/2020,UK,,2020-05-02,18.0,B.1.1
,England/CAMB-1AEBD5/2020,UK,,2020-05-04,19.0,B.1.1
,England/CAMB-1ADCF1/2020,UK,,2020-05-05,19.0,B.1.1.1
,England/CAMB-1AEBE4/2020,UK,,2020-05-04,19.0,B.1.1
,England/CAMB-1AEB99/2020,UK,,2020-05-01,18.0,B.1.1.35
,England/CAMB-1AEBB7/2020,UK,,2020-05-01,18.0,B.1.1
,England/CAMB-1ADC79/2020,UK,,2020-05-06,19.0,B.1.1
,Scotland/CVR2975/2020,UK,,2020-04-22,17.0,A.5
,Scotland/CVR3215/2020,UK,,2020-04-25,17.0,B.1.93
,Scotland/CVR3156/2020,UK,,2020-04-21,17.0,B.1.93
,Scotland/CVR3231/2020,UK,,2020-04-26,18.0,B.1.141
,Scotland/CVR2977/2020,UK,,2020-04-22,17.0,B.1
,Scotland/CVR3189/2020,UK,,2020-04-28,18.0,B.16
,Scotland/CVR3157/2020,UK,,2020-04-22,17.0,B.1.5.6
,Scotland/CVR3169/2020,UK,,2020-04-27,18.0,B.1.1
,Scotland/CVR3230/2020,UK,,2020-04-26,18.0,B.1.1.10
,Scotland/CVR3210/2020,UK,,2020-04-16,16.0,B.1.1.14
,Scotland/CVR2980/2020,UK,,2020-04-22,17.0,B.1.1.20
,Scotland/CVR3142/2020,UK,,2020-04-28,18.0,B.1
,Scotland/CVR3153/2020,UK,,2020-04-21,17.0,B.1.93
,Scotland/CVR2978/2020,UK,,2020-04-22,17.0,B.1.5.25
,Scotland/CVR3186/2020,UK,,2020-04-28,18.0,B.1.5.18
,Scotland/CVR3170/2020,UK,,2020-04-27,18.0,B.1.1
,Scotland/CVR2979/2020,UK,,2020-04-22,17.0,B.1.93
,Scotland/CVR3193/2020,UK,,2020-04-29,18.0,B.1.77
,Scotland/CVR3199/2020,UK,,2020-04-27,18.0,B.1.5
,Scotland/CVR2973/2020,UK,,2020-04-22,17.0,B.1.1
,Scotland/CVR3162/2020,UK,,2020-04-22,17.0,B.1.93
,Scotland/CVR3200/2020,UK,,2020-04-28,18.0,B.1.93
,Scotland/CVR3222/2020,UK,,2020-04-25,17.0,B.1.1
,Scotland/CVR3178/2020,UK,,2020-04-27,18.0,B.1
,Scotland/CVR2976/2020,UK,,2020-04-22,17.0,B.1.1
,Scotland/CVR3216/2020,UK,,2020-04-25,17.0,B.1.141
,Scotland/CVR3202/2020,UK,,2020-04-27,18.0,B.1.1
,Scotland/CVR3195/2020,UK,,2020-04-27,18.0,B.1.141
,Scotland/CVR3197/2020,UK,,2020-04-28,18.0,B.1.141
,Scotland/CVR3175/2020,UK,,2020-04-26,18.0,B.1
,Scotland/CVR3196/2020,UK,,2020-04-27,18.0,B.1.93
,Scotland/CVR3207/2020,UK,,2020-04-15,16.0,B.1
,Scotland/CVR3206/2020,UK,,2020-04-15,16.0,B.1.157
,Scotland/CVR3225/2020,UK,,2020-04-26,18.0,B.1.141
,Scotland/CVR3174/2020,UK,,2020-04-26,18.0,B.1
,Scotland/CVR3198/2020,UK,,2020-04-28,18.0,B.1.90
,Scotland/CVR3212/2020,UK,,2020-04-16,16.0,B.1.141
,Scotland/CVR2970/2020,UK,,2020-04-22,17.0,B.1
,Scotland/CVR3203/2020,UK,,2020-04-27,18.0,A.2.3
,Scotland/CVR3217/2020,UK,,2020-04-26,18.0,B.1.93
,Scotland/CVR3171/2020,UK,,2020-04-27,18.0,B.1.1
,Scotland/CVR3184/2020,UK,,2020-04-28,18.0,B.1.5.18
,Scotland/CVR3146/2020,UK,,2020-04-20,17.0,B.1.141
,England/BIRM-5EC5A/2020,UK,,2020-04-28,18.0,B.1.1
,England/BIRM-5EBE4/2020,UK,,2020-04-27,18.0,B.1.1.35
,England/LOND-D3BC9/2020,UK,,2020-04-04,14.0,B.1.1
,England/LOND-D3B8D/2020,UK,,2020-04-04,14.0,B.1
,England/LOND-D3C02/2020,UK,,2020-04-04,14.0,B
,England/LOND-D3BD8/2020,UK,,2020-04-04,14.0,B.1.1
,England/LOND-D3BE7/2020,UK,,2020-04-04,14.0,B.1
,England/LOND-D3B50/2020,UK,,2020-04-04,14.0,B.1.1
,England/LOND-D3B41/2020,UK,,2020-04-04,14.0,B.1.1
,England/LOND-D3B23/2020,UK,,2020-04-04,14.0,B.2
,England/LOND-D3B32/2020,UK,,2020-04-04,14.0,B.1.1
,England/LOND-D3B05/2020,UK,,2020-04-04,14.0,B.1.1
,England/LOND-D3BBA/2020,UK,,2020-04-04,14.0,B.1
,England/LOND-D3BAB/2020,UK,,2020-04-04,14.0,B.1
,England/LOND-D3BF6/2020,UK,,2020-04-04,14.0,B.1
,England/LOND-D3C3F/2020,UK,,2020-04-04,14.0,B.1.1
,England/LOND-D3B14/2020,UK,,2020-04-04,14.0,B.1
,England/LOND-D3B9C/2020,UK,,2020-04-04,14.0,B.1.1
,England/LOND-D3B6F/2020,UK,,2020-04-04,14.0,B.2.1
,England/LIVE-9C7F5/2020,UK,,2020-03-23,13.0,B.1.1
,England/LIVE-9A593/2020,UK,,2020-03-25,13.0,B.1
,England/LIVE-9BF58/2020,UK,,2020-03-27,13.0,B.1.1
,England/LIVE-9A50C/2020,UK,,2020-03-25,13.0,B.1
,England/LIVE-9C7E6/2020,UK,,2020-03-23,13.0,B.3
,England/LIVE-9C528/2020,UK,,2020-03-21,12.0,B.2.1
,England/LIVE-9AD13/2020,UK,,2020-03-30,14.0,B.15
,England/LIVE-9B222/2020,UK,,2020-03-27,13.0,B.1
,England/LIVE-9BF1C/2020,UK,,2020-03-26,13.0,B.1.1
,England/LIVE-9C388/2020,UK,,2020-03-29,14.0,B.1
,England/LIVE-9A86D/2020,UK,,2020-03-29,14.0,B.1.1.7
,England/LIVE-9B477/2020,UK,,2020-04-01,14.0,B.1.1.35
,England/LIVE-9AC9E/2020,UK,,2020-03-30,14.0,B.1.1
,England/LIVE-9A645/2020,UK,,2020-03-29,14.0,B.1.1
,England/LIVE-9AD04/2020,UK,,2020-03-30,14.0,B.1
,England/LIVE-9BFC1/2020,UK,,2020-03-25,13.0,B.10
,England/LIVE-9C801/2020,UK,,2020-03-23,13.0,B.1.1
,England/LIVE-9C160/2020,UK,,2020-03-30,14.0,B.1.1
,England/LIVE-9B40E/2020,UK,,2020-04-02,14.0,B.23
,England/LIVE-9C090/2020,UK,,2020-03-31,14.0,B.1.1
,England/LIVE-9B27D/2020,UK,,2020-03-26,13.0,B.1.1
,England/LIVE-9BF67/2020,UK,,2020-03-24,13.0,B.1.1
,England/LIVE-9C634/2020,UK,,2020-03-23,13.0,B.1.1.62
,England/LIVE-9C0DC/2020,UK,,2020-04-01,14.0,B.1.1.35
,England/LIVE-9C670/2020,UK,,2020-03-23,13.0,B.3
,England/LIVE-9B19E/2020,UK,,2020-03-24,13.0,B.1.1.35
,England/LIVE-9B3D4/2020,UK,,2020-04-03,14.0,B.1.1
,England/LIVE-9B019/2020,UK,,2020-03-27,13.0,B.1.1.7
,England/LIVE-9C018/2020,UK,,2020-03-23,13.0,B.3
,England/LIVE-9B50B/2020,UK,,2020-04-02,14.0,B.16
,England/LIVE-9C7C8/2020,UK,,2020-04-01,14.0,B
,England/LIVE-9B34D/2020,UK,,2020-03-26,13.0,B.1.1
,England/LIVE-9A5B1/2020,UK,,2020-03-25,13.0,A.2
,England/LIVE-9B583/2020,UK,,2020-04-02,14.0,B.1.1
,England/LIVE-9A706/2020,UK,,2020-03-30,14.0,B.1.13
,England/LIVE-9C27C/2020,UK,,2020-03-31,14.0,B.1.93
,England/LIVE-9BF85/2020,UK,,2020-03-24,13.0,B.1
,England/LIVE-9C300/2020,UK,,2020-03-30,14.0,B.1
,England/LIVE-9BFA3/2020,UK,,2020-03-23,13.0,B.1.1.35
,England/LIVE-9B2E6/2020,UK,,2020-03-27,13.0,B.15
,England/LIVE-9A7E8/2020,UK,,2020-03-30,14.0,B.1.1.35
,England/LIVE-9B398/2020,UK,,2020-03-27,13.0,B.1.1.35
,England/LIVE-9B4FF/2020,UK,,2020-04-02,14.0,B.1.1
,England/LIVE-9C889/2020,UK,,2020-03-23,13.0,B.1.1.35
,England/LIVE-9C6AD/2020,UK,,2020-04-01,14.0,B.1.1.35
,England/LIVE-9B213/2020,UK,,2020-03-27,13.0,B.1.1
,England/LIVE-9B2F5/2020,UK,,2020-03-28,13.0,B.1
,England/LIVE-9C29A/2020,UK,,2020-03-30,14.0,B.1.148
,England/LIVE-9A9F1/2020,UK,,2020-03-29,14.0,B.1.1
,England/LIVE-9A4B4/2020,UK,,2020-03-25,13.0,B.1.1
,England/LIVE-9AD9B/2020,UK,,2020-03-29,14.0,B.1.5
,England/LIVE-9C8A7/2020,UK,,2020-03-23,13.0,B.3
,England/LIVE-9B0DD/2020,UK,,2020-03-23,13.0,B.1.1
,England/LIVE-9A478/2020,UK,,2020-03-28,13.0,B.1
,England/LIVE-9A654/2020,UK,,2020-03-29,14.0,B.3
,England/LIVE-9B5ED/2020,UK,,2020-03-26,13.0,B.1
,England/LIVE-9B204/2020,UK,,2020-03-26,13.0,B
,England/LIVE-9BEF1/2020,UK,,2020-03-24,13.0,B.1.1
,England/LIVE-9B4B3/2020,UK,,2020-04-01,14.0,B.1.93
,England/LIVE-9C1D9/2020,UK,,2020-04-01,14.0,B.1.1
,England/LIVE-9A8A9/2020,UK,,2020-03-29,14.0,B.2.2
,England/LIVE-9B529/2020,UK,,2020-04-02,14.0,B.1
,England/LIVE-9B608/2020,UK,,2020-03-25,13.0,B.1.5
,England/LIVE-9AC8F/2020,UK,,2020-03-30,14.0,B.1.1
,England/LIVE-9B231/2020,UK,,2020-03-27,13.0,B.15
,England/LIVE-9C607/2020,UK,,2020-03-24,13.0,B.1
,England/LIVE-9C652/2020,UK,,2020-03-23,13.0,B.1.1.30
,England/LIVE-9C0EB/2020,UK,,2020-04-01,14.0,B.1.148
,England/LIVE-9AB55/2020,UK,,2020-04-01,14.0,B.1.1
,England/LIVE-9C555/2020,UK,,2020-03-23,13.0,B.1.12
,England/LIVE-9B486/2020,UK,,2020-04-01,14.0,B.1.1.35
,England/LIVE-9C0BE/2020,UK,,2020-04-01,14.0,B.1.1
,England/LIVE-9C731/2020,UK,,2020-04-01,14.0,B.1.13
,England/LIVE-9A690/2020,UK,,2020-03-29,14.0,B.1.93
,England/LIVE-9A51B/2020,UK,,2020-03-25,13.0,B.15
,England/LIVE-9C5CE/2020,UK,,2020-03-24,13.0,B.1.1.35
,England/LIVE-9BF0D/2020,UK,,2020-03-25,13.0,B.3
,England/LIVE-9C69E/2020,UK,,2020-03-31,14.0,B.1.1
,England/LIVE-9B107/2020,UK,,2020-03-25,13.0,B.1.1.35
,England/LIVE-9BF94/2020,UK,,2020-03-24,13.0,B.1.1
,England/LIVE-9B055/2020,UK,,2020-03-28,13.0,B.1.1
,England/LIVE-9B301/2020,UK,,2020-03-27,13.0,B.1.1
,England/LIVE-9B547/2020,UK,,2020-04-02,14.0,B.1.1.35
,England/LIVE-9AC52/2020,UK,,2020-03-31,14.0,B.1.1
,England/LIVE-9B556/2020,UK,,2020-04-02,14.0,B.3
,England/LIVE-9B495/2020,UK,,2020-04-01,14.0,B.1.1
,England/LIVE-9C7B9/2020,UK,,2020-04-01,14.0,B.1.1
,England/LIVE-9C6E9/2020,UK,,2020-04-01,14.0,B.1.1
,England/LIVE-9C133/2020,UK,,2020-03-31,14.0,B.1
,England/LIVE-9C2F4/2020,UK,,2020-03-30,14.0,B.1.93
,England/LIVE-9C2C7/2020,UK,,2020-03-30,14.0,B.1.1
,England/LIVE-9C081/2020,UK,,2020-03-31,14.0,B.16
,England/LIVE-9A7CA/2020,UK,,2020-03-30,14.0,B.1.93
,England/LIVE-9C84D/2020,UK,,2020-03-21,12.0,B.1.1.35
,England/LIVE-9C573/2020,UK,,2020-03-20,12.0,B.2
,England/LIVE-9B4E0/2020,UK,,2020-04-02,14.0,B.1.1.35
,England/LIVE-9BFD0/2020,UK,,2020-03-24,13.0,B.1.148
,England/LIVE-9C537/2020,UK,,2020-03-22,13.0,B.1.1.35
,England/LIVE-9C86B/2020,UK,,2020-03-24,13.0,B.15
,England/LIVE-9BEA6/2020,UK,,2020-03-26,13.0,B.1.1.35
,England/LIVE-9BEE2/2020,UK,,2020-03-26,13.0,B.1.1.35
,England/LIVE-9BE79/2020,UK,,2020-03-25,13.0,B.1
,England/LIVE-9C79B/2020,UK,,2020-04-01,14.0,B.1
,England/LIVE-9C4C1/2020,UK,,2020-03-31,14.0,B.1.93
,England/LIVE-9A672/2020,UK,,2020-03-28,13.0,B.1.1
,England/LIVE-9AEE3/2020,UK,,2020-03-30,14.0,B.1.1
,England/LIVE-9C124/2020,UK,,2020-03-31,14.0,B.1.1
,England/LIVE-9C115/2020,UK,,2020-03-31,14.0,B.1.1
,England/LIVE-9C519/2020,UK,,2020-03-21,12.0,A
,England/LIVE-9C8D4/2020,UK,,2020-03-24,13.0,B.9
,England/LIVE-9A618/2020,UK,,2020-03-29,14.0,B.1.1
,England/LIVE-9C8C5/2020,UK,,2020-03-23,13.0,B.1.5
,England/LIVE-9C151/2020,UK,,2020-03-31,14.0,B.23
,England/LIVE-9C8F2/2020,UK,,2020-03-24,13.0,B.3
,England/LIVE-9C34C/2020,UK,,2020-03-31,14.0,B.1
,England/SHEF-CE648/2020,UK,,2020-04-18,16.0,B.1.1.35
,England/SHEF-CE1DE/2020,UK,,2020-04-17,16.0,B.2.1
,England/SHEF-C2F58/2020,UK,,2020-04-17,16.0,B.1.79
,England/SHEF-C79A0/2020,UK,,2020-04-17,16.0,B.1.1.35
,England/SHEF-CF10A/2020,UK,,2020-04-15,16.0,B.1.1.35
,England/SHEF-C5C21/2020,UK,,2020-04-15,16.0,B.1.1.1
,England/SHEF-C4071/2020,UK,,2020-04-18,16.0,B.1.1
,England/SHEF-C1D22/2020,UK,,2020-04-17,16.0,B.1.1.44
,England/SHEF-D0160/2020,UK,,2020-04-18,16.0,B.1.160.1
,England/SHEF-C5535/2020,UK,,2020-04-15,16.0,B.1.1.1
,England/SHEF-CA2EE/2020,UK,,2020-04-17,16.0,B.1.79
,England/SHEF-CDF8A/2020,UK,,2020-04-17,16.0,B.1.1.35
,England/SHEF-D04D0/2020,UK,,2020-04-17,16.0,B.1.176
,England/SHEF-C2134/2020,UK,,2020-04-17,16.0,B.1.1.35
,England/SHEF-D1E0E/2020,UK,,2020-04-17,16.0,B.1.1
,England/SHEF-CE4E4/2020,UK,,2020-04-15,16.0,B.1.1
,England/SHEF-CE4B7/2020,UK,,2020-04-17,16.0,B.1.160.1
,England/SHEF-CEA79/2020,UK,,2020-04-17,16.0,B.1.79
,England/SHEF-C1C70/2020,UK,,2020-04-15,16.0,B.1
,England/GSTT-265D8B5/2020,UK,,2020-03-26,13.0,B.3
,England/GSTT-265D86A/2020,UK,,2020-03-25,13.0,B.1.3
,England/GSTT-265D85B/2020,UK,,2020-03-25,13.0,B.1.1
,England/GSTT-265D84C/2020,UK,,2020-03-25,13.0,B.2.4
,England/GSTT-265D8C4/2020,UK,,2020-03-25,13.0,B.2.1
,England/GSTT-265D91C/2020,UK,,2020-03-26,13.0,B.2.1
,England/GSTT-265D897/2020,UK,,2020-03-26,13.0,B.2
,England/GSTT-265D81F/2020,UK,,2020-03-25,13.0,B.2.4
,England/GSTT-265D888/2020,UK,,2020-03-25,13.0,B.1
,England/GSTT-265D8A6/2020,UK,,2020-03-25,13.0,B.1.13
,England/GSTT-265D8F1/2020,UK,,2020-03-25,13.0,B.2.1
,England/GSTT-265D8D3/2020,UK,,2020-03-25,13.0,B.1.1
,England/GSTT-265D7F4/2020,UK,,2020-03-25,13.0,B.1.1
,England/GSTT-265D8E2/2020,UK,,2020-03-26,13.0,B.2
,England/GSTT-265D82E/2020,UK,,2020-03-25,13.0,B.1.1
,England/GSTT-265D7D6/2020,UK,,2020-03-25,13.0,B.2.1
,England/GSTT-265D800/2020,UK,,2020-03-25,13.0,B.2.1
,England/GSTT-265D879/2020,UK,,2020-03-25,13.0,B.2.1
,England/GSTT-265D90D/2020,UK,,2020-03-26,13.0,B.1.98
,England/GSTT-265D83D/2020,UK,,2020-03-25,13.0,B.1.1
,England/GSTT-265D7E5/2020,UK,,2020-03-23,13.0,B.1.1.10
,England/BIRM-5EC2D/2020,UK,,2020-04-27,18.0,B.1.1.35
,England/BIRM-5EBB7/2020,UK,,2020-04-28,18.0,B.1
,England/CAMB-1AECB4/2020,UK,,2020-05-06,19.0,B.1.1
,England/CAMB-1AEC5A/2020,UK,,2020-05-05,19.0,B.1.1
,England/CAMB-1AED2A/2020,UK,,2020-05-06,19.0,B.1.1
,England/CAMB-1AEC0F/2020,UK,,2020-05-05,19.0,B.1.13
,England/CAMB-1AEC96/2020,UK,,2020-05-05,19.0,B.1.1
,England/CAMB-1AEC1E/2020,UK,,2020-05-05,19.0,B.1.1.1
,England/CAMB-1AED0C/2020,UK,,2020-05-06,19.0,B.1.1.3
,England/CAMB-1AED1B/2020,UK,,2020-05-06,19.0,B.1.1.1
,England/CAMB-1AEC2D/2020,UK,,2020-05-04,19.0,B.1.104
,England/CAMB-1AEC87/2020,UK,,2020-05-05,19.0,B.1.1
,England/CAMB-1AECE1/2020,UK,,2020-05-07,19.0,B.1.1
,England/CAMB-1AECD2/2020,UK,,2020-05-06,19.0,B.1.1.3
,England/CAMB-1AECC3/2020,UK,,2020-05-06,19.0,B.1.1.64
,England/CAMB-1AECF0/2020,UK,,2020-05-07,19.0,B.1.1
,England/CAMB-1AEC4B/2020,UK,,2020-05-04,19.0,B.1.1.3
,England/CAMB-1AEC78/2020,UK,,2020-05-05,19.0,B.1.1
,Scotland/CVR3235/2020,UK,,2020-04-26,18.0,B.1.93
,Scotland/CVR3251/2020,UK,,2020-04-28,18.0,B.1.1.35
,Scotland/CVR3234/2020,UK,,2020-04-26,18.0,B.1.93
,Scotland/CVR3236/2020,UK,,2020-04-26,18.0,A.5
,Scotland/CVR3243/2020,UK,,2020-04-27,18.0,B.1.5
,Scotland/CVR3239/2020,UK,,2020-04-27,18.0,B.1.93
,Scotland/CVR3144/2020,UK,,2020-04-19,17.0,B.1.93
,Scotland/CVR3237/2020,UK,,2020-04-26,18.0,B.1.93
,Scotland/CVR2972/2020,UK,,2020-04-22,17.0,B.1.141
,Scotland/CVR3177/2020,UK,,2020-04-26,18.0,B.1
,Scotland/CVR3233/2020,UK,,2020-04-26,18.0,B.1.93
,Scotland/CVR3246/2020,UK,,2020-04-27,18.0,B.16
,Scotland/CVR3209/2020,UK,,2020-04-16,16.0,B.1.141
,Scotland/CVR3238/2020,UK,,2020-04-26,18.0,B.1.5.25
,Scotland/CVR3158/2020,UK,,2020-04-22,17.0,B.1.1.35
,Scotland/CVR3205/2020,UK,,2020-04-15,16.0,B.1.1
,Scotland/CVR3185/2020,UK,,2020-04-28,18.0,B.1.1.43
,Scotland/CVR3208/2020,UK,,2020-04-16,16.0,B.1.157
,Scotland/CVR3191/2020,UK,,2020-04-28,18.0,B.1
,Scotland/CVR3211/2020,UK,,2020-04-16,16.0,B.1.141
,Scotland/CVR3228/2020,UK,,2020-04-26,18.0,B.1.1.10
,Scotland/CVR3221/2020,UK,,2020-04-25,17.0,B.1.141
,Scotland/CVR3244/2020,UK,,2020-04-27,18.0,B.1.1.10
,Scotland/CVR3250/2020,UK,,2020-04-28,18.0,B.1.1
,Scotland/CVR3227/2020,UK,,2020-04-26,18.0,B.1.1.14
,Scotland/CVR3165/2020,UK,,2020-04-22,17.0,B.1
,Scotland/CVR3194/2020,UK,,2020-04-28,18.0,B.1.1.20
,Scotland/CVR3242/2020,UK,,2020-04-27,18.0,B.1.93
,Scotland/CVR2974/2020,UK,,2020-04-22,17.0,B.1.1
,Scotland/CVR3154/2020,UK,,2020-04-22,17.0,B.1.1
,Scotland/CVR3249/2020,UK,,2020-04-27,18.0,B.1.5.18
,Scotland/CVR3160/2020,UK,,2020-04-22,17.0,B.1.93
,Scotland/CVR3204/2020,UK,,2020-04-28,18.0,B.1.93
,Scotland/CVR3248/2020,UK,,2020-04-27,18.0,B.1.5
,Scotland/CVR3245/2020,UK,,2020-04-27,18.0,B.1.1
,Scotland/CVR3141/2020,UK,,2020-04-28,18.0,B.1.1
,Scotland/CVR3232/2020,UK,,2020-04-26,18.0,B.1.93
,Scotland/CVR3163/2020,UK,,2020-04-22,17.0,B.1.141
,Scotland/CVR2971/2020,UK,,2020-04-22,17.0,B.1.141
,Scotland/CVR3182/2020,UK,,2020-04-27,18.0,B.1.141
,Scotland/CVR3176/2020,UK,,2020-04-26,18.0,B.1
,England/GSTT-265DA55/2020,UK,,2020-03-26,13.0,B.1.1
,England/GSTT-265DA82/2020,UK,,2020-03-26,13.0,B.1.5
,England/GSTT-265D9FE/2020,UK,,2020-03-26,13.0,B.1.1
,England/GSTT-265DA28/2020,UK,,2020-03-26,13.0,B.1.1
,England/GSTT-265D9EF/2020,UK,,2020-03-26,13.0,B.1.1
,England/GSTT-265D93A/2020,UK,,2020-03-26,13.0,B.2.1
,England/GSTT-265DA37/2020,UK,,2020-03-26,13.0,B.2.1
,England/GSTT-265D958/2020,UK,,2020-03-25,13.0,B.2.1
,England/GSTT-265D985/2020,UK,,2020-03-26,13.0,B.1
,England/GSTT-265D967/2020,UK,,2020-03-26,13.0,B.1.1
,England/GSTT-265D9B2/2020,UK,,2020-03-26,13.0,B.1.5
,England/GSTT-265DA0A/2020,UK,,2020-03-26,13.0,B.2.1
,England/GSTT-265D949/2020,UK,,2020-03-26,13.0,B.1.1.10
,England/GSTT-265D9C1/2020,UK,,2020-03-26,13.0,B.1
,England/GSTT-265DA19/2020,UK,,2020-03-26,13.0,B.2.1
